NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 174.43 1
uni 31752 31766 222.89 1
uni 31766 31794 77.96 1
uni 31773 31492 98.54 1
uni 31793 31773 76.52 1
uni 31794 31809 222.89 1
uni 31809 31826 77.81 1
uni 31818 31793 76.80 1
uni 31826 31818 119.37 1
uni 31829 31818 146.82 1
uni 31849 31829 222.89 1
uni 31871 31849 210.35 1
uni 31886 31837 222.89 1
uni 48797 31871 222.89 1
uni 31818 31995 33.90 1
uni 31905 31892 222.89 1
uni 31947 31886 222.89 1
uni 31951 31905 112.66 1
uni 31965 31951 155.99 1
uni 31837 31972 133.87 1
uni 31983 31965 222.89 1
uni 31972 31983 222.89 1
uni 31991 31837 158.86 1
uni 31995 32005 94.38 1
uni 32004 31991 222.89 1
uni 32005 32004 122.17 1
uni 32006 31947 137.63 1
uni 32057 32006 222.89 1
uni 32144 32057 222.89 1
uni 31837 32165 124.95 1
uni 32211 32144 222.89 1
uni 32165 32253 143.82 1
uni 32288 32211 222.89 1
uni 32353 32288 107.03 1
uni 32518 32353 222.89 1
uni 32253 32518 132.27 1
uni 32619 32518 222.89 1
uni 32709 32619 222.89 1
uni 32518 32733 124.47 1
uni 32815 32735 39.54 1
uni 32885 32709 222.89 1
uni 32733 32885 84.05 1
uni 32887 32815 222.89 1
uni 32887 47103 222.89 1
bi 32735 47103 107.52 1
uni 31892 48797 62.23 1
bi 31833 31492 68.44 1
bi 31840 31794 53.96 1
bi 31850 31818 140.81 1
bi 31840 31850 140.85 1
bi 31853 31752 222.89 1
bi 31833 31853 222.89 1
bi 31902 31840 222.89 1
bi 31913 31850 222.89 1
bi 31902 31913 198.30 1
bi 31920 51511 222.89 1
bi 31930 31995 93.92 1
bi 31913 31930 82.03 1
bi 31931 31853 16.76 1
bi 31920 31931 222.89 1
bi 31936 31920 72.79 1
bi 31937 31766 80.36 1
bi 31931 31937 50.93 1
bi 31941 31902 222.89 1
bi 31937 31941 171.14 1
bi 31973 31941 222.89 1
bi 31973 31982 19.40 1
bi 31981 31913 43.26 1
bi 31982 31981 222.89 1
bi 31984 31833 222.89 1
bi 31994 31930 111.10 1
bi 31981 31994 57.16 1
bi 32011 31931 135.77 1
bi 31984 32011 68.78 1
bi 32035 31973 222.89 1
bi 32041 31982 222.89 1
bi 32035 32041 158.16 1
bi 32044 31981 222.89 1
bi 32041 32044 178.42 1
bi 32046 31994 164.64 1
bi 32044 32046 222.89 1
bi 32068 32011 43.46 1
bi 32072 31937 222.89 1
bi 32068 32072 222.89 1
bi 32086 32035 220.95 1
bi 32072 32086 89.10 1
bi 32095 32041 64.39 1
bi 32086 32095 204.05 1
bi 32101 32044 145.79 1
bi 32095 32101 57.13 1
bi 32106 32005 57.27 1
bi 32107 32046 222.89 1
bi 32101 32107 222.89 1
bi 32119 32004 147.85 1
bi 32106 32119 158.96 1
bi 32125 31984 209.46 1
bi 32136 31991 222.89 1
bi 32119 32136 222.89 1
bi 32138 32068 222.89 1
bi 32139 32138 59.60 1
bi 32148 51522 171.86 1
bi 32136 32148 222.89 1
bi 32148 32165 222.89 1
bi 32166 32086 222.89 1
bi 32173 32095 222.89 1
bi 32166 32173 153.80 1
bi 32177 32101 54.39 1
bi 32173 32177 98.34 1
bi 32188 32107 221.27 1
bi 32177 32188 222.89 1
bi 32199 32106 222.89 1
bi 32216 32256 222.89 1
bi 32217 32139 77.21 1
bi 32226 32138 32.77 1
bi 32217 32226 96.30 1
bi 32240 32072 200.69 1
bi 32243 32166 155.26 1
bi 32240 32243 222.89 1
bi 32243 32248 114.13 1
bi 32247 32173 51.87 1
bi 32248 32247 89.96 1
bi 32199 32253 135.53 1
bi 32255 32199 222.89 1
bi 32256 32255 59.04 1
bi 32263 32177 222.89 1
bi 32247 32263 222.89 1
bi 32263 32271 70.66 1
