NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 176.44 1
uni 31752 31766 84.13 1
uni 31766 31794 53.04 1
uni 31773 31492 111.32 1
uni 31793 31773 151.00 1
uni 31794 31809 101.70 1
uni 31809 31826 115.26 1
uni 31818 31793 111.60 1
uni 31826 31818 126.81 1
uni 31829 31818 202.02 1
uni 31849 31829 90.56 1
uni 31871 31849 73.92 1
uni 31886 31837 202.31 1
uni 48797 31871 53.86 1
uni 31818 31995 81.73 1
uni 31905 31892 115.46 1
uni 31947 31886 127.52 1
uni 31951 31905 106.32 1
uni 31965 31951 113.89 1
uni 31837 31972 126.71 1
uni 31983 31965 123.37 1
uni 31972 31983 122.39 1
uni 31991 31837 130.88 1
uni 31995 32005 92.18 1
uni 32004 31991 106.29 1
uni 32005 32004 143.86 1
uni 32006 31947 177.64 1
uni 32057 32006 154.22 1
uni 32144 32057 66.46 1
uni 31837 32165 113.64 1
uni 32211 32144 110.38 1
uni 32165 32253 156.68 1
uni 32288 32211 128.57 1
uni 32353 32288 149.14 1
uni 32518 32353 166.30 1
uni 32253 32518 97.74 1
uni 32619 32518 130.28 1
uni 32709 32619 71.86 1
uni 32518 32733 134.75 1
uni 32815 32735 101.11 1
uni 32885 32709 139.98 1
uni 32733 32885 111.61 1
uni 32887 32815 129.26 1
uni 32887 47103 79.30 1
bi 32735 47103 77.64 1
uni 31892 48797 133.71 1
bi 31833 31492 76.59 1
bi 31840 31794 71.53 1
bi 31850 31818 116.34 1
bi 31840 31850 111.70 1
bi 31853 31752 170.57 1
bi 31833 31853 150.71 1
bi 31902 31840 147.61 1
bi 31913 31850 157.34 1
bi 31902 31913 106.46 1
bi 31920 51511 143.83 1
bi 31930 31995 91.76 1
bi 31913 31930 107.13 1
bi 31931 31853 162.64 1
bi 31920 31931 99.17 1
bi 31936 31920 148.30 1
bi 31937 31766 86.46 1
bi 31931 31937 101.18 1
bi 31941 31902 126.94 1
bi 31937 31941 151.64 1
bi 31973 31941 161.81 1
bi 31973 31982 133.87 1
bi 31981 31913 166.60 1
bi 31982 31981 102.01 1
bi 31984 31833 132.96 1
bi 31994 31930 193.31 1
bi 31981 31994 13.27 1
bi 32011 31931 132.09 1
bi 31984 32011 110.34 1
bi 32035 31973 99.92 1
bi 32041 31982 89.31 1
bi 32035 32041 118.26 1
bi 32044 31981 182.69 1
bi 32041 32044 125.95 1
bi 32046 31994 60.29 1
bi 32044 32046 142.22 1
bi 32068 32011 119.67 1
bi 32072 31937 94.96 1
bi 32068 32072 120.04 1
bi 32086 32035 97.03 1
bi 32072 32086 71.42 1
bi 32095 32041 156.27 1
bi 32086 32095 102.58 1
bi 32101 32044 125.03 1
bi 32095 32101 128.75 1
bi 32106 32005 130.22 1
bi 32107 32046 108.99 1
bi 32101 32107 79.58 1
bi 32119 32004 107.02 1
bi 32106 32119 170.54 1
bi 32125 31984 166.22 1
bi 32136 31991 97.68 1
bi 32119 32136 104.52 1
bi 32138 32068 72.41 1
bi 32139 32138 115.13 1
bi 32148 51522 160.64 1
bi 32136 32148 103.90 1
bi 32148 32165 157.68 1
bi 32166 32086 81.17 1
bi 32173 32095 71.50 1
bi 32166 32173 158.61 1
bi 32177 32101 102.45 1
bi 32173 32177 107.37 1
bi 32188 32107 123.84 1
bi 32177 32188 145.03 1
bi 32199 32106 133.34 1
bi 32216 32256 106.95 1
bi 32217 32139 100.21 1
bi 32226 32138 53.84 1
bi 32217 32226 149.82 1
bi 32240 32072 87.31 1
bi 32243 32166 50.47 1
bi 32240 32243 80.93 1
bi 32243 32248 101.44 1
bi 32247 32173 132.25 1
bi 32248 32247 149.41 1
bi 32199 32253 129.46 1
bi 32255 32199 154.35 1
bi 32256 32255 80.44 1
bi 32263 32177 110.75 1
bi 32247 32263 88.69 1
bi 32263 32271 134.07 1
