NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 120.62 1
uni 31752 31766 109.92 1
uni 31766 31794 146.35 1
uni 31773 31492 73.39 1
uni 31793 31773 126.68 1
uni 31794 31809 136.68 1
uni 31809 31826 135.93 1
uni 31818 31793 88.76 1
uni 31826 31818 130.67 1
uni 31829 31818 112.65 1
uni 31849 31829 165.18 1
uni 31871 31849 130.26 1
uni 31886 31837 100.65 1
uni 48797 31871 11.56 1
uni 31818 31995 95.52 1
uni 31905 31892 66.21 1
uni 31947 31886 105.06 1
uni 31951 31905 99.87 1
uni 31965 31951 153.04 1
uni 31837 31972 99.74 1
uni 31983 31965 48.92 1
uni 31972 31983 88.43 1
uni 31991 31837 92.23 1
uni 31995 32005 76.85 1
uni 32004 31991 126.61 1
uni 32005 32004 66.06 1
uni 32006 31947 120.85 1
uni 32057 32006 97.23 1
uni 32144 32057 96.62 1
uni 31837 32165 120.78 1
uni 32211 32144 16.24 1
uni 32165 32253 136.09 1
uni 32288 32211 93.03 1
uni 32353 32288 96.29 1
uni 32518 32353 75.97 1
uni 32253 32518 124.42 1
uni 32619 32518 109.32 1
uni 32709 32619 146.98 1
uni 32518 32733 128.09 1
uni 32815 32735 69.06 1
uni 32885 32709 105.07 1
uni 32733 32885 205.59 1
uni 32887 32815 106.84 1
uni 32887 47103 110.06 1
bi 32735 47103 77.45 1
uni 31892 48797 112.28 1
bi 31833 31492 98.69 1
bi 31840 31794 158.20 1
bi 31850 31818 96.72 1
bi 31840 31850 113.33 1
bi 31853 31752 49.56 1
bi 31833 31853 104.85 1
bi 31902 31840 95.82 1
bi 31913 31850 69.24 1
bi 31902 31913 139.74 1
bi 31920 51511 132.60 1
bi 31930 31995 101.67 1
bi 31913 31930 188.97 1
bi 31931 31853 118.42 1
bi 31920 31931 125.00 1
bi 31936 31920 81.67 1
bi 31937 31766 91.43 1
bi 31931 31937 163.75 1
bi 31941 31902 90.85 1
bi 31937 31941 150.19 1
bi 31973 31941 118.75 1
bi 31973 31982 142.02 1
bi 31981 31913 154.46 1
bi 31982 31981 123.02 1
bi 31984 31833 108.81 1
bi 31994 31930 147.15 1
bi 31981 31994 145.31 1
bi 32011 31931 50.93 1
bi 31984 32011 84.92 1
bi 32035 31973 124.96 1
bi 32041 31982 126.32 1
bi 32035 32041 110.04 1
bi 32044 31981 142.20 1
bi 32041 32044 66.11 1
bi 32046 31994 79.55 1
bi 32044 32046 154.07 1
bi 32068 32011 140.21 1
bi 32072 31937 113.98 1
bi 32068 32072 52.10 1
bi 32086 32035 42.42 1
bi 32072 32086 93.94 1
bi 32095 32041 87.08 1
bi 32086 32095 35.64 1
bi 32101 32044 161.87 1
bi 32095 32101 142.48 1
bi 32106 32005 196.28 1
bi 32107 32046 66.12 1
bi 32101 32107 107.68 1
bi 32119 32004 82.44 1
bi 32106 32119 131.05 1
bi 32125 31984 158.83 1
bi 32136 31991 42.70 1
bi 32119 32136 145.90 1
bi 32138 32068 129.84 1
bi 32139 32138 76.46 1
bi 32148 51522 121.91 1
bi 32136 32148 129.63 1
bi 32148 32165 126.68 1
bi 32166 32086 76.64 1
bi 32173 32095 142.42 1
bi 32166 32173 67.08 1
bi 32177 32101 139.35 1
bi 32173 32177 84.94 1
bi 32188 32107 99.68 1
bi 32177 32188 127.59 1
bi 32199 32106 138.93 1
bi 32216 32256 122.31 1
bi 32217 32139 138.96 1
bi 32226 32138 107.73 1
bi 32217 32226 101.43 1
bi 32240 32072 143.66 1
bi 32243 32166 107.54 1
bi 32240 32243 72.99 1
bi 32243 32248 131.75 1
bi 32247 32173 161.28 1
bi 32248 32247 100.22 1
bi 32199 32253 119.14 1
bi 32255 32199 110.31 1
bi 32256 32255 81.19 1
bi 32263 32177 89.02 1
bi 32247 32263 132.60 1
bi 32263 32271 60.22 1
