NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 112.95 1
uni 31752 31766 161.24 1
uni 31766 31794 107.37 1
uni 31773 31492 76.94 1
uni 31793 31773 92.43 1
uni 31794 31809 146.08 1
uni 31809 31826 129.14 1
uni 31818 31793 173.34 1
uni 31826 31818 117.69 1
uni 31829 31818 175.14 1
uni 31849 31829 108.74 1
uni 31871 31849 143.11 1
uni 31886 31837 82.17 1
uni 48797 31871 111.07 1
uni 31818 31995 105.74 1
uni 31905 31892 122.61 1
uni 31947 31886 140.00 1
uni 31951 31905 25.74 1
uni 31965 31951 153.13 1
uni 31837 31972 159.59 1
uni 31983 31965 80.00 1
uni 31972 31983 100.55 1
uni 31991 31837 98.44 1
uni 31995 32005 134.17 1
uni 32004 31991 102.02 1
uni 32005 32004 82.04 1
uni 32006 31947 126.50 1
uni 32057 32006 70.01 1
uni 32144 32057 105.05 1
uni 31837 32165 78.92 1
uni 32211 32144 108.60 1
uni 32165 32253 118.91 1
uni 32288 32211 104.12 1
uni 32353 32288 107.33 1
uni 32518 32353 104.79 1
uni 32253 32518 139.97 1
uni 32619 32518 86.29 1
uni 32709 32619 91.26 1
uni 32518 32733 155.99 1
uni 32815 32735 109.02 1
uni 32885 32709 60.20 1
uni 32733 32885 192.96 1
uni 32887 32815 95.21 1
uni 32887 47103 68.97 1
bi 32735 47103 73.83 1
uni 31892 48797 152.20 1
bi 31833 31492 83.57 1
bi 31840 31794 130.97 1
bi 31850 31818 139.10 1
bi 31840 31850 157.89 1
bi 31853 31752 138.07 1
bi 31833 31853 117.56 1
bi 31902 31840 156.97 1
bi 31913 31850 77.00 1
bi 31902 31913 130.14 1
bi 31920 51511 56.57 1
bi 31930 31995 109.54 1
bi 31913 31930 120.29 1
bi 31931 31853 39.96 1
bi 31920 31931 138.94 1
bi 31936 31920 126.00 1
bi 31937 31766 132.89 1
bi 31931 31937 152.00 1
bi 31941 31902 61.99 1
bi 31937 31941 65.83 1
bi 31973 31941 97.47 1
bi 31973 31982 123.36 1
bi 31981 31913 114.49 1
bi 31982 31981 104.96 1
bi 31984 31833 54.11 1
bi 31994 31930 86.09 1
bi 31981 31994 117.86 1
bi 32011 31931 62.39 1
bi 31984 32011 53.38 1
bi 32035 31973 86.02 1
bi 32041 31982 126.86 1
bi 32035 32041 112.06 1
bi 32044 31981 110.52 1
bi 32041 32044 129.78 1
bi 32046 31994 124.03 1
bi 32044 32046 71.51 1
bi 32068 32011 73.09 1
bi 32072 31937 81.33 1
bi 32068 32072 54.47 1
bi 32086 32035 43.15 1
bi 32072 32086 101.32 1
bi 32095 32041 104.49 1
bi 32086 32095 153.40 1
bi 32101 32044 39.19 1
bi 32095 32101 143.28 1
bi 32106 32005 118.29 1
bi 32107 32046 117.10 1
bi 32101 32107 24.78 1
bi 32119 32004 45.76 1
bi 32106 32119 122.63 1
bi 32125 31984 79.36 1
bi 32136 31991 123.13 1
bi 32119 32136 144.98 1
bi 32138 32068 124.29 1
bi 32139 32138 146.22 1
bi 32148 51522 100.14 1
bi 32136 32148 151.93 1
bi 32148 32165 93.29 1
bi 32166 32086 149.18 1
bi 32173 32095 105.34 1
bi 32166 32173 87.25 1
bi 32177 32101 116.62 1
bi 32173 32177 89.90 1
bi 32188 32107 95.76 1
bi 32177 32188 141.07 1
bi 32199 32106 49.91 1
bi 32216 32256 68.17 1
bi 32217 32139 87.45 1
bi 32226 32138 141.13 1
bi 32217 32226 108.12 1
bi 32240 32072 165.36 1
bi 32243 32166 129.89 1
bi 32240 32243 136.75 1
bi 32243 32248 127.64 1
bi 32247 32173 79.51 1
bi 32248 32247 137.62 1
bi 32199 32253 158.77 1
bi 32255 32199 116.29 1
bi 32256 32255 85.18 1
bi 32263 32177 129.26 1
bi 32247 32263 75.44 1
bi 32263 32271 84.95 1
