NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 222.89 1
uni 31752 31766 127.75 1
uni 31766 31794 212.33 1
uni 31773 31492 222.89 1
uni 31793 31773 222.89 1
uni 31794 31809 222.89 1
uni 31809 31826 61.05 1
uni 31818 31793 222.89 1
uni 31826 31818 222.89 1
uni 31829 31818 222.89 1
uni 31849 31829 57.69 1
uni 31871 31849 222.89 1
uni 31886 31837 222.89 1
uni 48797 31871 222.89 1
uni 31818 31995 147.25 1
uni 31905 31892 222.89 1
uni 31947 31886 222.89 1
uni 31951 31905 222.89 1
uni 31965 31951 222.89 1
uni 31837 31972 88.02 1
uni 31983 31965 30.13 1
uni 31972 31983 222.89 1
uni 31991 31837 222.89 1
uni 31995 32005 222.89 1
uni 32004 31991 222.89 1
uni 32005 32004 95.84 1
uni 32006 31947 168.36 1
uni 32057 32006 182.51 1
uni 32144 32057 219.48 1
uni 31837 32165 222.89 1
uni 32211 32144 58.81 1
uni 32165 32253 105.34 1
uni 32288 32211 58.44 1
uni 32353 32288 222.89 1
uni 32518 32353 55.50 1
uni 32253 32518 164.13 1
uni 32619 32518 197.45 1
uni 32709 32619 83.22 1
uni 32518 32733 222.89 1
uni 32815 32735 222.89 1
uni 32885 32709 67.44 1
uni 32733 32885 222.89 1
uni 32887 32815 83.90 1
uni 32887 47103 222.89 1
bi 32735 47103 207.56 1
uni 31892 48797 222.89 1
bi 31833 31492 112.96 1
bi 31840 31794 222.89 1
bi 31850 31818 222.89 1
bi 31840 31850 222.89 1
bi 31853 31752 139.39 1
bi 31833 31853 222.89 1
bi 31902 31840 143.89 1
bi 31913 31850 4.84 1
bi 31902 31913 71.99 1
bi 31920 51511 222.89 1
bi 31930 31995 222.89 1
bi 31913 31930 20.08 1
bi 31931 31853 222.89 1
bi 31920 31931 174.73 1
bi 31936 31920 222.89 1
bi 31937 31766 212.26 1
bi 31931 31937 222.89 1
bi 31941 31902 195.45 1
bi 31937 31941 222.89 1
bi 31973 31941 222.89 1
bi 31973 31982 70.07 1
bi 31981 31913 222.89 1
bi 31982 31981 222.89 1
bi 31984 31833 188.57 1
bi 31994 31930 222.89 1
bi 31981 31994 48.51 1
bi 32011 31931 65.42 1
bi 31984 32011 61.15 1
bi 32035 31973 222.89 1
bi 32041 31982 222.89 1
bi 32035 32041 206.50 1
bi 32044 31981 163.52 1
bi 32041 32044 155.38 1
bi 32046 31994 150.30 1
bi 32044 32046 105.32 1
bi 32068 32011 205.15 1
bi 32072 31937 161.36 1
bi 32068 32072 185.95 1
bi 32086 32035 222.89 1
bi 32072 32086 65.38 1
bi 32095 32041 222.89 1
bi 32086 32095 222.89 1
bi 32101 32044 5.97 1
bi 32095 32101 104.49 1
bi 32106 32005 222.89 1
bi 32107 32046 138.08 1
bi 32101 32107 222.89 1
bi 32119 32004 123.25 1
bi 32106 32119 222.89 1
bi 32125 31984 95.33 1
bi 32136 31991 222.89 1
bi 32119 32136 44.19 1
bi 32138 32068 194.28 1
bi 32139 32138 222.89 1
bi 32148 51522 222.89 1
bi 32136 32148 172.86 1
bi 32148 32165 93.27 1
bi 32166 32086 93.29 1
bi 32173 32095 222.89 1
bi 32166 32173 174.45 1
bi 32177 32101 86.96 1
bi 32173 32177 201.91 1
bi 32188 32107 33.60 1
bi 32177 32188 36.78 1
bi 32199 32106 222.89 1
bi 32216 32256 81.79 1
bi 32217 32139 96.26 1
bi 32226 32138 222.89 1
bi 32217 32226 50.48 1
bi 32240 32072 222.89 1
bi 32243 32166 211.25 1
bi 32240 32243 28.94 1
bi 32243 32248 122.07 1
bi 32247 32173 104.14 1
bi 32248 32247 41.54 1
bi 32199 32253 50.52 1
bi 32255 32199 208.49 1
bi 32256 32255 222.89 1
bi 32263 32177 89.04 1
bi 32247 32263 222.89 1
bi 32263 32271 15.36 1
