NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 152.13 1
uni 31752 31766 66.83 1
uni 31766 31794 128.72 1
uni 31773 31492 124.94 1
uni 31793 31773 181.47 1
uni 31794 31809 139.72 1
uni 31809 31826 137.75 1
uni 31818 31793 69.83 1
uni 31826 31818 92.23 1
uni 31829 31818 149.51 1
uni 31849 31829 89.87 1
uni 31871 31849 113.01 1
uni 31886 31837 93.10 1
uni 48797 31871 142.77 1
uni 31818 31995 97.61 1
uni 31905 31892 118.53 1
uni 31947 31886 94.04 1
uni 31951 31905 115.69 1
uni 31965 31951 87.69 1
uni 31837 31972 87.12 1
uni 31983 31965 163.70 1
uni 31972 31983 101.48 1
uni 31991 31837 161.73 1
uni 31995 32005 115.82 1
uni 32004 31991 109.60 1
uni 32005 32004 81.61 1
uni 32006 31947 111.19 1
uni 32057 32006 132.60 1
uni 32144 32057 111.20 1
uni 31837 32165 70.73 1
uni 32211 32144 195.88 1
uni 32165 32253 129.19 1
uni 32288 32211 98.63 1
uni 32353 32288 127.20 1
uni 32518 32353 42.60 1
uni 32253 32518 96.41 1
uni 32619 32518 176.67 1
uni 32709 32619 154.66 1
uni 32518 32733 90.38 1
uni 32815 32735 88.75 1
uni 32885 32709 80.07 1
uni 32733 32885 87.07 1
uni 32887 32815 61.76 1
uni 32887 47103 140.99 1
bi 32735 47103 87.44 1
uni 31892 48797 138.46 1
bi 31833 31492 98.19 1
bi 31840 31794 91.05 1
bi 31850 31818 110.57 1
bi 31840 31850 46.86 1
bi 31853 31752 149.91 1
bi 31833 31853 157.32 1
bi 31902 31840 109.60 1
bi 31913 31850 125.28 1
bi 31902 31913 148.41 1
bi 31920 51511 148.66 1
bi 31930 31995 69.56 1
bi 31913 31930 78.55 1
bi 31931 31853 65.98 1
bi 31920 31931 113.78 1
bi 31936 31920 148.67 1
bi 31937 31766 166.58 1
bi 31931 31937 65.05 1
bi 31941 31902 145.44 1
bi 31937 31941 154.54 1
bi 31973 31941 55.27 1
bi 31973 31982 193.10 1
bi 31981 31913 104.58 1
bi 31982 31981 104.97 1
bi 31984 31833 132.93 1
bi 31994 31930 204.21 1
bi 31981 31994 145.89 1
bi 32011 31931 179.07 1
bi 31984 32011 120.21 1
bi 32035 31973 145.46 1
bi 32041 31982 119.28 1
bi 32035 32041 114.39 1
bi 32044 31981 148.33 1
bi 32041 32044 70.97 1
bi 32046 31994 119.97 1
bi 32044 32046 112.78 1
bi 32068 32011 114.76 1
bi 32072 31937 146.11 1
bi 32068 32072 102.19 1
bi 32086 32035 33.22 1
bi 32072 32086 125.64 1
bi 32095 32041 36.57 1
bi 32086 32095 124.54 1
bi 32101 32044 87.26 1
bi 32095 32101 110.47 1
bi 32106 32005 106.99 1
bi 32107 32046 116.49 1
bi 32101 32107 80.96 1
bi 32119 32004 82.04 1
bi 32106 32119 74.43 1
bi 32125 31984 40.17 1
bi 32136 31991 130.59 1
bi 32119 32136 123.56 1
bi 32138 32068 141.36 1
bi 32139 32138 142.85 1
bi 32148 51522 56.76 1
bi 32136 32148 142.26 1
bi 32148 32165 135.07 1
bi 32166 32086 136.11 1
bi 32173 32095 145.71 1
bi 32166 32173 111.07 1
bi 32177 32101 110.27 1
bi 32173 32177 97.43 1
bi 32188 32107 149.21 1
bi 32177 32188 126.57 1
bi 32199 32106 79.64 1
bi 32216 32256 101.86 1
bi 32217 32139 137.81 1
bi 32226 32138 123.94 1
bi 32217 32226 68.09 1
bi 32240 32072 4.84 1
bi 32243 32166 41.51 1
bi 32240 32243 111.62 1
bi 32243 32248 63.33 1
bi 32247 32173 158.30 1
bi 32248 32247 30.74 1
bi 32199 32253 79.62 1
bi 32255 32199 143.34 1
bi 32256 32255 62.32 1
bi 32263 32177 70.96 1
bi 32247 32263 97.53 1
bi 32263 32271 55.57 1
