NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 136.12 1
uni 31752 31766 135.20 1
uni 31766 31794 105.32 1
uni 31773 31492 93.70 1
uni 31793 31773 139.59 1
uni 31794 31809 102.63 1
uni 31809 31826 53.27 1
uni 31818 31793 123.28 1
uni 31826 31818 125.44 1
uni 31829 31818 111.61 1
uni 31849 31829 130.41 1
uni 31871 31849 133.16 1
uni 31886 31837 132.84 1
uni 48797 31871 144.61 1
uni 31818 31995 166.22 1
uni 31905 31892 136.27 1
uni 31947 31886 76.93 1
uni 31951 31905 87.50 1
uni 31965 31951 91.80 1
uni 31837 31972 132.15 1
uni 31983 31965 139.80 1
uni 31972 31983 128.00 1
uni 31991 31837 133.68 1
uni 31995 32005 114.47 1
uni 32004 31991 138.20 1
uni 32005 32004 99.04 1
uni 32006 31947 136.81 1
uni 32057 32006 117.88 1
uni 32144 32057 101.07 1
uni 31837 32165 78.15 1
uni 32211 32144 90.15 1
uni 32165 32253 95.24 1
uni 32288 32211 114.78 1
uni 32353 32288 173.44 1
uni 32518 32353 154.16 1
uni 32253 32518 102.09 1
uni 32619 32518 76.62 1
uni 32709 32619 146.61 1
uni 32518 32733 145.22 1
uni 32815 32735 119.14 1
uni 32885 32709 119.77 1
uni 32733 32885 94.11 1
uni 32887 32815 116.32 1
uni 32887 47103 105.65 1
bi 32735 47103 123.51 1
uni 31892 48797 118.79 1
bi 31833 31492 173.97 1
bi 31840 31794 56.44 1
bi 31850 31818 127.33 1
bi 31840 31850 136.03 1
bi 31853 31752 85.48 1
bi 31833 31853 100.85 1
bi 31902 31840 100.43 1
bi 31913 31850 30.56 1
bi 31902 31913 76.27 1
bi 31920 51511 115.62 1
bi 31930 31995 176.90 1
bi 31913 31930 140.68 1
bi 31931 31853 83.99 1
bi 31920 31931 112.98 1
bi 31936 31920 129.31 1
bi 31937 31766 110.77 1
bi 31931 31937 121.14 1
bi 31941 31902 92.97 1
bi 31937 31941 187.18 1
bi 31973 31941 121.92 1
bi 31973 31982 108.36 1
bi 31981 31913 170.04 1
bi 31982 31981 106.93 1
bi 31984 31833 136.34 1
bi 31994 31930 94.11 1
bi 31981 31994 112.95 1
bi 32011 31931 91.25 1
bi 31984 32011 76.21 1
bi 32035 31973 154.18 1
bi 32041 31982 109.06 1
bi 32035 32041 101.80 1
bi 32044 31981 100.81 1
bi 32041 32044 129.32 1
bi 32046 31994 163.02 1
bi 32044 32046 89.35 1
bi 32068 32011 167.98 1
bi 32072 31937 128.88 1
bi 32068 32072 111.06 1
bi 32086 32035 109.21 1
bi 32072 32086 88.07 1
bi 32095 32041 154.96 1
bi 32086 32095 126.39 1
bi 32101 32044 120.68 1
bi 32095 32101 101.30 1
bi 32106 32005 118.12 1
bi 32107 32046 104.05 1
bi 32101 32107 141.30 1
bi 32119 32004 115.88 1
bi 32106 32119 132.36 1
bi 32125 31984 110.16 1
bi 32136 31991 106.11 1
bi 32119 32136 124.26 1
bi 32138 32068 150.91 1
bi 32139 32138 70.70 1
bi 32148 51522 139.75 1
bi 32136 32148 117.27 1
bi 32148 32165 95.21 1
bi 32166 32086 128.19 1
bi 32173 32095 87.59 1
bi 32166 32173 143.17 1
bi 32177 32101 69.85 1
bi 32173 32177 81.13 1
bi 32188 32107 153.71 1
bi 32177 32188 131.93 1
bi 32199 32106 120.89 1
bi 32216 32256 102.20 1
bi 32217 32139 181.16 1
bi 32226 32138 92.94 1
bi 32217 32226 154.76 1
bi 32240 32072 114.51 1
bi 32243 32166 54.53 1
bi 32240 32243 83.91 1
bi 32243 32248 72.77 1
bi 32247 32173 106.62 1
bi 32248 32247 137.78 1
bi 32199 32253 110.11 1
bi 32255 32199 144.55 1
bi 32256 32255 89.92 1
bi 32263 32177 152.55 1
bi 32247 32263 127.07 1
bi 32263 32271 47.72 1
