NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 82.54 1
uni 31752 31766 94.36 1
uni 31766 31794 74.27 1
uni 31773 31492 123.64 1
uni 31793 31773 113.59 1
uni 31794 31809 158.41 1
uni 31809 31826 128.44 1
uni 31818 31793 94.34 1
uni 31826 31818 141.60 1
uni 31829 31818 94.38 1
uni 31849 31829 98.81 1
uni 31871 31849 103.37 1
uni 31886 31837 163.74 1
uni 48797 31871 54.22 1
uni 31818 31995 106.12 1
uni 31905 31892 78.38 1
uni 31947 31886 150.87 1
uni 31951 31905 86.02 1
uni 31965 31951 158.35 1
uni 31837 31972 149.70 1
uni 31983 31965 154.51 1
uni 31972 31983 108.65 1
uni 31991 31837 135.62 1
uni 31995 32005 118.41 1
uni 32004 31991 78.96 1
uni 32005 32004 70.31 1
uni 32006 31947 110.01 1
uni 32057 32006 97.37 1
uni 32144 32057 147.19 1
uni 31837 32165 4.84 1
uni 32211 32144 126.42 1
uni 32165 32253 110.24 1
uni 32288 32211 97.56 1
uni 32353 32288 138.32 1
uni 32518 32353 131.27 1
uni 32253 32518 118.12 1
uni 32619 32518 138.77 1
uni 32709 32619 73.01 1
uni 32518 32733 112.90 1
uni 32815 32735 149.91 1
uni 32885 32709 53.50 1
uni 32733 32885 164.64 1
uni 32887 32815 132.56 1
uni 32887 47103 142.44 1
bi 32735 47103 175.26 1
uni 31892 48797 106.20 1
bi 31833 31492 86.83 1
bi 31840 31794 141.95 1
bi 31850 31818 192.71 1
bi 31840 31850 158.02 1
bi 31853 31752 120.25 1
bi 31833 31853 170.51 1
bi 31902 31840 167.01 1
bi 31913 31850 96.89 1
bi 31902 31913 105.28 1
bi 31920 51511 89.54 1
bi 31930 31995 106.13 1
bi 31913 31930 136.87 1
bi 31931 31853 143.32 1
bi 31920 31931 95.73 1
bi 31936 31920 126.25 1
bi 31937 31766 92.45 1
bi 31931 31937 99.83 1
bi 31941 31902 71.84 1
bi 31937 31941 125.59 1
bi 31973 31941 67.63 1
bi 31973 31982 124.56 1
bi 31981 31913 133.24 1
bi 31982 31981 38.03 1
bi 31984 31833 159.71 1
bi 31994 31930 134.99 1
bi 31981 31994 138.96 1
bi 32011 31931 129.80 1
bi 31984 32011 152.65 1
bi 32035 31973 126.84 1
bi 32041 31982 151.58 1
bi 32035 32041 44.78 1
bi 32044 31981 181.31 1
bi 32041 32044 60.31 1
bi 32046 31994 157.80 1
bi 32044 32046 126.49 1
bi 32068 32011 168.68 1
bi 32072 31937 102.00 1
bi 32068 32072 87.49 1
bi 32086 32035 150.16 1
bi 32072 32086 134.12 1
bi 32095 32041 119.63 1
bi 32086 32095 186.83 1
bi 32101 32044 70.48 1
bi 32095 32101 162.62 1
bi 32106 32005 118.54 1
bi 32107 32046 73.39 1
bi 32101 32107 83.75 1
bi 32119 32004 33.48 1
bi 32106 32119 10.09 1
bi 32125 31984 129.48 1
bi 32136 31991 88.31 1
bi 32119 32136 96.92 1
bi 32138 32068 108.82 1
bi 32139 32138 90.69 1
bi 32148 51522 18.71 1
bi 32136 32148 164.84 1
bi 32148 32165 154.30 1
bi 32166 32086 156.30 1
bi 32173 32095 186.49 1
bi 32166 32173 58.11 1
bi 32177 32101 170.71 1
bi 32173 32177 91.61 1
bi 32188 32107 80.47 1
bi 32177 32188 157.29 1
bi 32199 32106 43.10 1
bi 32216 32256 169.84 1
bi 32217 32139 99.43 1
bi 32226 32138 138.97 1
bi 32217 32226 130.09 1
bi 32240 32072 117.61 1
bi 32243 32166 136.70 1
bi 32240 32243 203.96 1
bi 32243 32248 114.57 1
bi 32247 32173 107.09 1
bi 32248 32247 126.20 1
bi 32199 32253 86.50 1
bi 32255 32199 29.35 1
bi 32256 32255 138.13 1
bi 32263 32177 132.75 1
bi 32247 32263 121.51 1
bi 32263 32271 92.94 1
