NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 100.98 1
uni 31752 31766 131.17 1
uni 31766 31794 120.47 1
uni 31773 31492 4.84 1
uni 31793 31773 119.88 1
uni 31794 31809 159.02 1
uni 31809 31826 91.04 1
uni 31818 31793 52.28 1
uni 31826 31818 165.76 1
uni 31829 31818 112.91 1
uni 31849 31829 123.84 1
uni 31871 31849 100.68 1
uni 31886 31837 136.73 1
uni 48797 31871 189.66 1
uni 31818 31995 142.93 1
uni 31905 31892 182.17 1
uni 31947 31886 103.45 1
uni 31951 31905 128.40 1
uni 31965 31951 111.05 1
uni 31837 31972 132.46 1
uni 31983 31965 110.40 1
uni 31972 31983 72.08 1
uni 31991 31837 48.88 1
uni 31995 32005 91.69 1
uni 32004 31991 122.79 1
uni 32005 32004 190.45 1
uni 32006 31947 90.71 1
uni 32057 32006 139.54 1
uni 32144 32057 89.55 1
uni 31837 32165 126.34 1
uni 32211 32144 135.34 1
uni 32165 32253 87.54 1
uni 32288 32211 37.89 1
uni 32353 32288 104.55 1
uni 32518 32353 93.12 1
uni 32253 32518 96.24 1
uni 32619 32518 135.19 1
uni 32709 32619 98.26 1
uni 32518 32733 64.02 1
uni 32815 32735 75.84 1
uni 32885 32709 130.10 1
uni 32733 32885 86.97 1
uni 32887 32815 117.87 1
uni 32887 47103 76.40 1
bi 32735 47103 153.00 1
uni 31892 48797 123.31 1
bi 31833 31492 138.98 1
bi 31840 31794 91.18 1
bi 31850 31818 11.97 1
bi 31840 31850 94.68 1
bi 31853 31752 87.73 1
bi 31833 31853 91.96 1
bi 31902 31840 142.38 1
bi 31913 31850 95.90 1
bi 31902 31913 139.27 1
bi 31920 51511 132.48 1
bi 31930 31995 41.07 1
bi 31913 31930 120.55 1
bi 31931 31853 173.87 1
bi 31920 31931 130.48 1
bi 31936 31920 81.66 1
bi 31937 31766 46.50 1
bi 31931 31937 91.16 1
bi 31941 31902 106.47 1
bi 31937 31941 95.10 1
bi 31973 31941 113.86 1
bi 31973 31982 174.99 1
bi 31981 31913 99.77 1
bi 31982 31981 127.54 1
bi 31984 31833 80.47 1
bi 31994 31930 171.35 1
bi 31981 31994 118.74 1
bi 32011 31931 97.32 1
bi 31984 32011 167.88 1
bi 32035 31973 52.43 1
bi 32041 31982 129.16 1
bi 32035 32041 103.09 1
bi 32044 31981 106.27 1
bi 32041 32044 51.89 1
bi 32046 31994 72.08 1
bi 32044 32046 79.56 1
bi 32068 32011 102.47 1
bi 32072 31937 159.22 1
bi 32068 32072 128.68 1
bi 32086 32035 50.13 1
bi 32072 32086 119.16 1
bi 32095 32041 109.96 1
bi 32086 32095 64.07 1
bi 32101 32044 125.49 1
bi 32095 32101 138.91 1
bi 32106 32005 152.42 1
bi 32107 32046 54.63 1
bi 32101 32107 82.21 1
bi 32119 32004 215.11 1
bi 32106 32119 79.74 1
bi 32125 31984 119.04 1
bi 32136 31991 78.17 1
bi 32119 32136 102.09 1
bi 32138 32068 22.38 1
bi 32139 32138 81.61 1
bi 32148 51522 136.83 1
bi 32136 32148 142.04 1
bi 32148 32165 66.94 1
bi 32166 32086 120.35 1
bi 32173 32095 66.29 1
bi 32166 32173 70.91 1
bi 32177 32101 95.89 1
bi 32173 32177 120.31 1
bi 32188 32107 111.02 1
bi 32177 32188 98.97 1
bi 32199 32106 140.35 1
bi 32216 32256 140.13 1
bi 32217 32139 44.04 1
bi 32226 32138 158.68 1
bi 32217 32226 61.08 1
bi 32240 32072 100.15 1
bi 32243 32166 68.73 1
bi 32240 32243 116.56 1
bi 32243 32248 53.09 1
bi 32247 32173 82.27 1
bi 32248 32247 148.65 1
bi 32199 32253 113.54 1
bi 32255 32199 141.53 1
bi 32256 32255 4.84 1
bi 32263 32177 167.02 1
bi 32247 32263 128.74 1
bi 32263 32271 129.38 1
