NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 222.89 1
uni 31752 31766 222.89 1
uni 31766 31794 164.06 1
uni 31773 31492 222.89 1
uni 31793 31773 96.99 1
uni 31794 31809 213.34 1
uni 31809 31826 222.89 1
uni 31818 31793 222.89 1
uni 31826 31818 222.89 1
uni 31829 31818 155.72 1
uni 31849 31829 187.88 1
uni 31871 31849 218.18 1
uni 31886 31837 186.59 1
uni 48797 31871 116.26 1
uni 31818 31995 222.89 1
uni 31905 31892 45.56 1
uni 31947 31886 222.89 1
uni 31951 31905 84.65 1
uni 31965 31951 222.89 1
uni 31837 31972 173.60 1
uni 31983 31965 222.89 1
uni 31972 31983 57.49 1
uni 31991 31837 21.69 1
uni 31995 32005 222.89 1
uni 32004 31991 222.89 1
uni 32005 32004 141.92 1
uni 32006 31947 44.71 1
uni 32057 32006 222.89 1
uni 32144 32057 222.89 1
uni 31837 32165 83.25 1
uni 32211 32144 182.80 1
uni 32165 32253 162.88 1
uni 32288 32211 176.19 1
uni 32353 32288 222.89 1
uni 32518 32353 170.96 1
uni 32253 32518 100.55 1
uni 32619 32518 174.17 1
uni 32709 32619 33.11 1
uni 32518 32733 222.89 1
uni 32815 32735 214.87 1
uni 32885 32709 222.89 1
uni 32733 32885 222.89 1
uni 32887 32815 168.28 1
uni 32887 47103 73.95 1
bi 32735 47103 222.89 1
uni 31892 48797 222.89 1
bi 31833 31492 110.98 1
bi 31840 31794 222.89 1
bi 31850 31818 222.89 1
bi 31840 31850 222.89 1
bi 31853 31752 33.62 1
bi 31833 31853 216.28 1
bi 31902 31840 133.91 1
bi 31913 31850 222.89 1
bi 31902 31913 176.94 1
bi 31920 51511 131.10 1
bi 31930 31995 75.57 1
bi 31913 31930 158.46 1
bi 31931 31853 159.56 1
bi 31920 31931 222.89 1
bi 31936 31920 222.89 1
bi 31937 31766 222.89 1
bi 31931 31937 134.64 1
bi 31941 31902 114.37 1
bi 31937 31941 222.89 1
bi 31973 31941 95.47 1
bi 31973 31982 56.56 1
bi 31981 31913 57.28 1
bi 31982 31981 222.89 1
bi 31984 31833 141.94 1
bi 31994 31930 52.57 1
bi 31981 31994 222.89 1
bi 32011 31931 187.47 1
bi 31984 32011 76.52 1
bi 32035 31973 222.89 1
bi 32041 31982 28.03 1
bi 32035 32041 222.89 1
bi 32044 31981 211.45 1
bi 32041 32044 81.17 1
bi 32046 31994 147.93 1
bi 32044 32046 207.29 1
bi 32068 32011 222.89 1
bi 32072 31937 41.97 1
bi 32068 32072 222.89 1
bi 32086 32035 153.76 1
bi 32072 32086 222.89 1
bi 32095 32041 53.26 1
bi 32086 32095 83.23 1
bi 32101 32044 222.89 1
bi 32095 32101 222.89 1
bi 32106 32005 74.37 1
bi 32107 32046 60.74 1
bi 32101 32107 102.95 1
bi 32119 32004 222.89 1
bi 32106 32119 162.17 1
bi 32125 31984 222.89 1
bi 32136 31991 48.72 1
bi 32119 32136 112.36 1
bi 32138 32068 222.89 1
bi 32139 32138 222.89 1
bi 32148 51522 136.73 1
bi 32136 32148 89.23 1
bi 32148 32165 222.89 1
bi 32166 32086 43.19 1
bi 32173 32095 173.73 1
bi 32166 32173 222.89 1
bi 32177 32101 222.89 1
bi 32173 32177 183.62 1
bi 32188 32107 222.89 1
bi 32177 32188 83.02 1
bi 32199 32106 222.89 1
bi 32216 32256 106.35 1
bi 32217 32139 222.89 1
bi 32226 32138 222.89 1
bi 32217 32226 173.20 1
bi 32240 32072 222.89 1
bi 32243 32166 184.58 1
bi 32240 32243 222.89 1
bi 32243 32248 222.89 1
bi 32247 32173 222.89 1
bi 32248 32247 63.18 1
bi 32199 32253 113.79 1
bi 32255 32199 222.89 1
bi 32256 32255 222.89 1
bi 32263 32177 222.89 1
bi 32247 32263 151.60 1
bi 32263 32271 200.27 1
