NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 221.18 1
uni 31752 31766 222.89 1
uni 31766 31794 72.29 1
uni 31773 31492 222.89 1
uni 31793 31773 15.25 1
uni 31794 31809 116.23 1
uni 31809 31826 114.77 1
uni 31818 31793 85.10 1
uni 31826 31818 47.10 1
uni 31829 31818 82.77 1
uni 31849 31829 115.66 1
uni 31871 31849 222.89 1
uni 31886 31837 222.89 1
uni 48797 31871 222.89 1
uni 31818 31995 222.89 1
uni 31905 31892 94.74 1
uni 31947 31886 51.37 1
uni 31951 31905 15.92 1
uni 31965 31951 119.24 1
uni 31837 31972 222.89 1
uni 31983 31965 196.79 1
uni 31972 31983 30.00 1
uni 31991 31837 210.76 1
uni 31995 32005 222.89 1
uni 32004 31991 203.54 1
uni 32005 32004 222.89 1
uni 32006 31947 222.89 1
uni 32057 32006 120.44 1
uni 32144 32057 180.20 1
uni 31837 32165 139.98 1
uni 32211 32144 222.89 1
uni 32165 32253 58.19 1
uni 32288 32211 222.89 1
uni 32353 32288 205.00 1
uni 32518 32353 129.99 1
uni 32253 32518 33.69 1
uni 32619 32518 222.89 1
uni 32709 32619 222.89 1
uni 32518 32733 222.89 1
uni 32815 32735 172.00 1
uni 32885 32709 171.64 1
uni 32733 32885 147.93 1
uni 32887 32815 126.52 1
uni 32887 47103 160.45 1
bi 32735 47103 222.89 1
uni 31892 48797 176.76 1
bi 31833 31492 222.89 1
bi 31840 31794 222.89 1
bi 31850 31818 164.20 1
bi 31840 31850 169.60 1
bi 31853 31752 181.40 1
bi 31833 31853 222.89 1
bi 31902 31840 155.05 1
bi 31913 31850 222.89 1
bi 31902 31913 71.60 1
bi 31920 51511 222.89 1
bi 31930 31995 51.42 1
bi 31913 31930 222.89 1
bi 31931 31853 11.07 1
bi 31920 31931 55.38 1
bi 31936 31920 127.66 1
bi 31937 31766 44.86 1
bi 31931 31937 222.89 1
bi 31941 31902 138.72 1
bi 31937 31941 222.89 1
bi 31973 31941 222.89 1
bi 31973 31982 204.92 1
bi 31981 31913 222.89 1
bi 31982 31981 222.89 1
bi 31984 31833 44.92 1
bi 31994 31930 71.50 1
bi 31981 31994 222.89 1
bi 32011 31931 222.89 1
bi 31984 32011 222.89 1
bi 32035 31973 222.89 1
bi 32041 31982 52.62 1
bi 32035 32041 222.89 1
bi 32044 31981 4.84 1
bi 32041 32044 57.24 1
bi 32046 31994 220.71 1
bi 32044 32046 205.39 1
bi 32068 32011 178.38 1
bi 32072 31937 215.44 1
bi 32068 32072 61.13 1
bi 32086 32035 222.89 1
bi 32072 32086 222.89 1
bi 32095 32041 222.89 1
bi 32086 32095 169.08 1
bi 32101 32044 222.89 1
bi 32095 32101 193.22 1
bi 32106 32005 76.85 1
bi 32107 32046 222.89 1
bi 32101 32107 222.89 1
bi 32119 32004 222.89 1
bi 32106 32119 138.91 1
bi 32125 31984 149.45 1
bi 32136 31991 187.44 1
bi 32119 32136 55.84 1
bi 32138 32068 222.89 1
bi 32139 32138 89.95 1
bi 32148 51522 81.81 1
bi 32136 32148 222.89 1
bi 32148 32165 139.48 1
bi 32166 32086 131.70 1
bi 32173 32095 18.36 1
bi 32166 32173 222.89 1
bi 32177 32101 142.61 1
bi 32173 32177 154.99 1
bi 32188 32107 150.65 1
bi 32177 32188 174.79 1
bi 32199 32106 183.65 1
bi 32216 32256 218.59 1
bi 32217 32139 221.01 1
bi 32226 32138 222.89 1
bi 32217 32226 222.89 1
bi 32240 32072 23.18 1
bi 32243 32166 222.89 1
bi 32240 32243 222.89 1
bi 32243 32248 195.68 1
bi 32247 32173 171.16 1
bi 32248 32247 114.47 1
bi 32199 32253 53.86 1
bi 32255 32199 55.30 1
bi 32256 32255 78.65 1
bi 32263 32177 58.02 1
bi 32247 32263 222.89 1
bi 32263 32271 222.89 1
