NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 150.97 1
uni 31752 31766 156.86 1
uni 31766 31794 222.89 1
uni 31773 31492 34.43 1
uni 31793 31773 81.23 1
uni 31794 31809 212.54 1
uni 31809 31826 222.89 1
uni 31818 31793 192.12 1
uni 31826 31818 222.89 1
uni 31829 31818 91.42 1
uni 31849 31829 222.89 1
uni 31871 31849 113.55 1
uni 31886 31837 222.89 1
uni 48797 31871 222.89 1
uni 31818 31995 17.53 1
uni 31905 31892 222.89 1
uni 31947 31886 136.04 1
uni 31951 31905 91.55 1
uni 31965 31951 80.26 1
uni 31837 31972 222.89 1
uni 31983 31965 222.89 1
uni 31972 31983 222.89 1
uni 31991 31837 222.89 1
uni 31995 32005 222.89 1
uni 32004 31991 222.89 1
uni 32005 32004 222.89 1
uni 32006 31947 114.96 1
uni 32057 32006 95.71 1
uni 32144 32057 54.93 1
uni 31837 32165 51.96 1
uni 32211 32144 222.89 1
uni 32165 32253 147.22 1
uni 32288 32211 206.35 1
uni 32353 32288 222.89 1
uni 32518 32353 203.01 1
uni 32253 32518 178.77 1
uni 32619 32518 222.89 1
uni 32709 32619 47.98 1
uni 32518 32733 222.89 1
uni 32815 32735 108.80 1
uni 32885 32709 222.89 1
uni 32733 32885 222.89 1
uni 32887 32815 222.89 1
uni 32887 47103 36.22 1
bi 32735 47103 164.62 1
uni 31892 48797 94.67 1
bi 31833 31492 159.96 1
bi 31840 31794 124.94 1
bi 31850 31818 222.89 1
bi 31840 31850 87.43 1
bi 31853 31752 222.89 1
bi 31833 31853 203.55 1
bi 31902 31840 58.41 1
bi 31913 31850 145.55 1
bi 31902 31913 186.25 1
bi 31920 51511 75.92 1
bi 31930 31995 222.89 1
bi 31913 31930 111.28 1
bi 31931 31853 176.77 1
bi 31920 31931 157.73 1
bi 31936 31920 59.05 1
bi 31937 31766 83.84 1
bi 31931 31937 27.53 1
bi 31941 31902 173.38 1
bi 31937 31941 222.89 1
bi 31973 31941 189.62 1
bi 31973 31982 104.51 1
bi 31981 31913 222.89 1
bi 31982 31981 222.89 1
bi 31984 31833 117.67 1
bi 31994 31930 222.89 1
bi 31981 31994 151.65 1
bi 32011 31931 222.89 1
bi 31984 32011 222.89 1
bi 32035 31973 222.89 1
bi 32041 31982 128.74 1
bi 32035 32041 222.89 1
bi 32044 31981 167.90 1
bi 32041 32044 222.89 1
bi 32046 31994 219.08 1
bi 32044 32046 222.89 1
bi 32068 32011 222.89 1
bi 32072 31937 57.31 1
bi 32068 32072 222.89 1
bi 32086 32035 222.89 1
bi 32072 32086 80.82 1
bi 32095 32041 10.98 1
bi 32086 32095 222.89 1
bi 32101 32044 222.89 1
bi 32095 32101 222.89 1
bi 32106 32005 181.56 1
bi 32107 32046 222.89 1
bi 32101 32107 222.89 1
bi 32119 32004 222.89 1
bi 32106 32119 27.94 1
bi 32125 31984 179.11 1
bi 32136 31991 222.89 1
bi 32119 32136 93.30 1
bi 32138 32068 222.89 1
bi 32139 32138 222.89 1
bi 32148 51522 222.89 1
bi 32136 32148 108.18 1
bi 32148 32165 150.49 1
bi 32166 32086 84.74 1
bi 32173 32095 147.04 1
bi 32166 32173 213.28 1
bi 32177 32101 172.11 1
bi 32173 32177 222.89 1
bi 32188 32107 222.89 1
bi 32177 32188 22.64 1
bi 32199 32106 111.28 1
bi 32216 32256 222.89 1
bi 32217 32139 222.89 1
bi 32226 32138 222.89 1
bi 32217 32226 187.84 1
bi 32240 32072 222.89 1
bi 32243 32166 69.63 1
bi 32240 32243 113.70 1
bi 32243 32248 222.89 1
bi 32247 32173 211.57 1
bi 32248 32247 222.89 1
bi 32199 32253 72.58 1
bi 32255 32199 132.46 1
bi 32256 32255 44.64 1
bi 32263 32177 222.89 1
bi 32247 32263 30.75 1
bi 32263 32271 68.85 1
