NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 222.89 1
uni 31752 31766 54.45 1
uni 31766 31794 222.89 1
uni 31773 31492 135.37 1
uni 31793 31773 222.89 1
uni 31794 31809 164.37 1
uni 31809 31826 54.50 1
uni 31818 31793 209.08 1
uni 31826 31818 222.89 1
uni 31829 31818 33.56 1
uni 31849 31829 61.62 1
uni 31871 31849 147.05 1
uni 31886 31837 77.55 1
uni 48797 31871 73.08 1
uni 31818 31995 222.89 1
uni 31905 31892 222.89 1
uni 31947 31886 102.78 1
uni 31951 31905 222.89 1
uni 31965 31951 222.89 1
uni 31837 31972 79.00 1
uni 31983 31965 222.89 1
uni 31972 31983 132.36 1
uni 31991 31837 222.89 1
uni 31995 32005 222.89 1
uni 32004 31991 161.06 1
uni 32005 32004 134.59 1
uni 32006 31947 18.57 1
uni 32057 32006 174.65 1
uni 32144 32057 134.75 1
uni 31837 32165 222.89 1
uni 32211 32144 222.89 1
uni 32165 32253 89.50 1
uni 32288 32211 172.72 1
uni 32353 32288 104.28 1
uni 32518 32353 222.89 1
uni 32253 32518 222.89 1
uni 32619 32518 222.89 1
uni 32709 32619 222.89 1
uni 32518 32733 142.25 1
uni 32815 32735 37.84 1
uni 32885 32709 222.89 1
uni 32733 32885 122.63 1
uni 32887 32815 222.89 1
uni 32887 47103 102.95 1
bi 32735 47103 52.73 1
uni 31892 48797 84.13 1
bi 31833 31492 222.89 1
bi 31840 31794 161.47 1
bi 31850 31818 222.89 1
bi 31840 31850 140.86 1
bi 31853 31752 182.86 1
bi 31833 31853 128.41 1
bi 31902 31840 222.89 1
bi 31913 31850 153.24 1
bi 31902 31913 143.06 1
bi 31920 51511 70.69 1
bi 31930 31995 222.89 1
bi 31913 31930 193.07 1
bi 31931 31853 222.89 1
bi 31920 31931 55.22 1
bi 31936 31920 105.59 1
bi 31937 31766 150.82 1
bi 31931 31937 140.29 1
bi 31941 31902 222.89 1
bi 31937 31941 125.72 1
bi 31973 31941 222.89 1
bi 31973 31982 112.08 1
bi 31981 31913 222.89 1
bi 31982 31981 222.89 1
bi 31984 31833 222.89 1
bi 31994 31930 222.89 1
bi 31981 31994 83.68 1
bi 32011 31931 57.92 1
bi 31984 32011 222.89 1
bi 32035 31973 216.92 1
bi 32041 31982 18.08 1
bi 32035 32041 222.89 1
bi 32044 31981 147.74 1
bi 32041 32044 147.01 1
bi 32046 31994 222.89 1
bi 32044 32046 70.39 1
bi 32068 32011 222.89 1
bi 32072 31937 222.89 1
bi 32068 32072 222.89 1
bi 32086 32035 68.38 1
bi 32072 32086 32.00 1
bi 32095 32041 222.89 1
bi 32086 32095 222.89 1
bi 32101 32044 72.28 1
bi 32095 32101 149.66 1
bi 32106 32005 27.88 1
bi 32107 32046 222.89 1
bi 32101 32107 53.96 1
bi 32119 32004 222.89 1
bi 32106 32119 116.31 1
bi 32125 31984 168.82 1
bi 32136 31991 222.89 1
bi 32119 32136 165.27 1
bi 32138 32068 222.89 1
bi 32139 32138 35.54 1
bi 32148 51522 222.89 1
bi 32136 32148 121.01 1
bi 32148 32165 122.65 1
bi 32166 32086 70.44 1
bi 32173 32095 52.70 1
bi 32166 32173 222.89 1
bi 32177 32101 144.40 1
bi 32173 32177 104.85 1
bi 32188 32107 222.89 1
bi 32177 32188 172.53 1
bi 32199 32106 50.67 1
bi 32216 32256 52.84 1
bi 32217 32139 183.06 1
bi 32226 32138 222.89 1
bi 32217 32226 127.72 1
bi 32240 32072 110.89 1
bi 32243 32166 222.89 1
bi 32240 32243 222.89 1
bi 32243 32248 120.52 1
bi 32247 32173 33.32 1
bi 32248 32247 159.44 1
bi 32199 32253 222.89 1
bi 32255 32199 203.59 1
bi 32256 32255 222.89 1
bi 32263 32177 222.89 1
bi 32247 32263 222.89 1
bi 32263 32271 195.25 1
