NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 87.15 1
uni 31752 31766 99.87 1
uni 31766 31794 222.89 1
uni 31773 31492 38.74 1
uni 31793 31773 206.00 1
uni 31794 31809 92.27 1
uni 31809 31826 73.66 1
uni 31818 31793 65.86 1
uni 31826 31818 222.89 1
uni 31829 31818 48.34 1
uni 31849 31829 202.09 1
uni 31871 31849 67.59 1
uni 31886 31837 68.18 1
uni 48797 31871 222.89 1
uni 31818 31995 16.57 1
uni 31905 31892 63.45 1
uni 31947 31886 55.92 1
uni 31951 31905 222.89 1
uni 31965 31951 11.17 1
uni 31837 31972 185.18 1
uni 31983 31965 77.04 1
uni 31972 31983 222.89 1
uni 31991 31837 198.07 1
uni 31995 32005 211.32 1
uni 32004 31991 222.89 1
uni 32005 32004 222.89 1
uni 32006 31947 222.89 1
uni 32057 32006 184.75 1
uni 32144 32057 32.17 1
uni 31837 32165 93.83 1
uni 32211 32144 203.24 1
uni 32165 32253 61.63 1
uni 32288 32211 128.52 1
uni 32353 32288 222.89 1
uni 32518 32353 15.08 1
uni 32253 32518 185.19 1
uni 32619 32518 222.89 1
uni 32709 32619 150.58 1
uni 32518 32733 149.81 1
uni 32815 32735 222.89 1
uni 32885 32709 110.96 1
uni 32733 32885 222.89 1
uni 32887 32815 165.94 1
uni 32887 47103 222.89 1
bi 32735 47103 164.99 1
uni 31892 48797 136.57 1
bi 31833 31492 188.61 1
bi 31840 31794 51.89 1
bi 31850 31818 206.38 1
bi 31840 31850 222.89 1
bi 31853 31752 94.64 1
bi 31833 31853 222.89 1
bi 31902 31840 95.10 1
bi 31913 31850 26.74 1
bi 31902 31913 153.34 1
bi 31920 51511 222.89 1
bi 31930 31995 222.89 1
bi 31913 31930 69.08 1
bi 31931 31853 222.89 1
bi 31920 31931 202.45 1
bi 31936 31920 68.24 1
bi 31937 31766 217.28 1
bi 31931 31937 222.89 1
bi 31941 31902 153.25 1
bi 31937 31941 112.72 1
bi 31973 31941 222.89 1
bi 31973 31982 32.29 1
bi 31981 31913 92.66 1
bi 31982 31981 136.52 1
bi 31984 31833 222.89 1
bi 31994 31930 113.99 1
bi 31981 31994 34.43 1
bi 32011 31931 204.33 1
bi 31984 32011 198.06 1
bi 32035 31973 209.08 1
bi 32041 31982 222.89 1
bi 32035 32041 81.23 1
bi 32044 31981 211.32 1
bi 32041 32044 28.41 1
bi 32046 31994 192.72 1
bi 32044 32046 107.04 1
bi 32068 32011 121.24 1
bi 32072 31937 222.89 1
bi 32068 32072 222.89 1
bi 32086 32035 222.89 1
bi 32072 32086 222.89 1
bi 32095 32041 207.38 1
bi 32086 32095 222.89 1
bi 32101 32044 117.76 1
bi 32095 32101 54.86 1
bi 32106 32005 76.11 1
bi 32107 32046 222.89 1
bi 32101 32107 37.14 1
bi 32119 32004 90.21 1
bi 32106 32119 39.28 1
bi 32125 31984 222.89 1
bi 32136 31991 222.89 1
bi 32119 32136 222.89 1
bi 32138 32068 141.09 1
bi 32139 32138 65.65 1
bi 32148 51522 222.89 1
bi 32136 32148 60.92 1
bi 32148 32165 174.00 1
bi 32166 32086 222.89 1
bi 32173 32095 111.76 1
bi 32166 32173 222.89 1
bi 32177 32101 75.23 1
bi 32173 32177 222.89 1
bi 32188 32107 40.08 1
bi 32177 32188 204.55 1
bi 32199 32106 47.40 1
bi 32216 32256 163.27 1
bi 32217 32139 222.89 1
bi 32226 32138 210.77 1
bi 32217 32226 63.81 1
bi 32240 32072 222.89 1
bi 32243 32166 222.89 1
bi 32240 32243 196.05 1
bi 32243 32248 222.89 1
bi 32247 32173 71.96 1
bi 32248 32247 222.89 1
bi 32199 32253 222.89 1
bi 32255 32199 114.07 1
bi 32256 32255 149.13 1
bi 32263 32177 222.89 1
bi 32247 32263 222.89 1
bi 32263 32271 222.89 1
