NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 116.59 1
uni 31752 31766 222.89 1
uni 31766 31794 222.89 1
uni 31773 31492 222.89 1
uni 31793 31773 212.56 1
uni 31794 31809 104.29 1
uni 31809 31826 72.88 1
uni 31818 31793 185.74 1
uni 31826 31818 222.61 1
uni 31829 31818 222.89 1
uni 31849 31829 213.61 1
uni 31871 31849 222.89 1
uni 31886 31837 158.45 1
uni 48797 31871 222.89 1
uni 31818 31995 222.89 1
uni 31905 31892 222.89 1
uni 31947 31886 222.89 1
uni 31951 31905 222.89 1
uni 31965 31951 162.26 1
uni 31837 31972 200.52 1
uni 31983 31965 222.89 1
uni 31972 31983 222.89 1
uni 31991 31837 222.89 1
uni 31995 32005 138.80 1
uni 32004 31991 222.89 1
uni 32005 32004 133.11 1
uni 32006 31947 135.19 1
uni 32057 32006 143.80 1
uni 32144 32057 45.80 1
uni 31837 32165 79.36 1
uni 32211 32144 29.09 1
uni 32165 32253 178.39 1
uni 32288 32211 37.68 1
uni 32353 32288 51.99 1
uni 32518 32353 222.89 1
uni 32253 32518 122.77 1
uni 32619 32518 90.17 1
uni 32709 32619 210.69 1
uni 32518 32733 67.24 1
uni 32815 32735 222.89 1
uni 32885 32709 137.30 1
uni 32733 32885 222.89 1
uni 32887 32815 90.64 1
uni 32887 47103 222.89 1
bi 32735 47103 222.89 1
uni 31892 48797 26.64 1
bi 31833 31492 142.79 1
bi 31840 31794 176.57 1
bi 31850 31818 65.76 1
bi 31840 31850 141.79 1
bi 31853 31752 222.89 1
bi 31833 31853 95.78 1
bi 31902 31840 222.89 1
bi 31913 31850 54.31 1
bi 31902 31913 222.89 1
bi 31920 51511 212.95 1
bi 31930 31995 222.89 1
bi 31913 31930 187.43 1
bi 31931 31853 222.89 1
bi 31920 31931 222.89 1
bi 31936 31920 222.89 1
bi 31937 31766 85.57 1
bi 31931 31937 186.39 1
bi 31941 31902 84.94 1
bi 31937 31941 152.52 1
bi 31973 31941 222.89 1
bi 31973 31982 211.80 1
bi 31981 31913 46.27 1
bi 31982 31981 134.94 1
bi 31984 31833 185.81 1
bi 31994 31930 128.93 1
bi 31981 31994 205.09 1
bi 32011 31931 167.77 1
bi 31984 32011 81.14 1
bi 32035 31973 95.59 1
bi 32041 31982 49.78 1
bi 32035 32041 147.75 1
bi 32044 31981 42.93 1
bi 32041 32044 99.73 1
bi 32046 31994 135.16 1
bi 32044 32046 51.62 1
bi 32068 32011 222.89 1
bi 32072 31937 222.89 1
bi 32068 32072 222.89 1
bi 32086 32035 222.89 1
bi 32072 32086 100.33 1
bi 32095 32041 170.92 1
bi 32086 32095 195.24 1
bi 32101 32044 222.89 1
bi 32095 32101 193.85 1
bi 32106 32005 112.64 1
bi 32107 32046 17.17 1
bi 32101 32107 222.89 1
bi 32119 32004 21.61 1
bi 32106 32119 222.89 1
bi 32125 31984 222.89 1
bi 32136 31991 136.47 1
bi 32119 32136 68.82 1
bi 32138 32068 169.54 1
bi 32139 32138 143.61 1
bi 32148 51522 154.60 1
bi 32136 32148 222.89 1
bi 32148 32165 181.70 1
bi 32166 32086 176.65 1
bi 32173 32095 222.89 1
bi 32166 32173 217.41 1
bi 32177 32101 222.89 1
bi 32173 32177 67.31 1
bi 32188 32107 222.89 1
bi 32177 32188 185.19 1
bi 32199 32106 222.89 1
bi 32216 32256 222.89 1
bi 32217 32139 191.57 1
bi 32226 32138 55.34 1
bi 32217 32226 222.89 1
bi 32240 32072 147.67 1
bi 32243 32166 222.89 1
bi 32240 32243 78.03 1
bi 32243 32248 32.18 1
bi 32247 32173 160.58 1
bi 32248 32247 201.43 1
bi 32199 32253 130.21 1
bi 32255 32199 112.66 1
bi 32256 32255 196.75 1
bi 32263 32177 222.89 1
bi 32247 32263 222.89 1
bi 32263 32271 96.36 1
