NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 136.55 1
uni 31752 31766 76.42 1
uni 31766 31794 103.41 1
uni 31773 31492 167.96 1
uni 31793 31773 93.22 1
uni 31794 31809 155.18 1
uni 31809 31826 124.10 1
uni 31818 31793 43.67 1
uni 31826 31818 148.59 1
uni 31829 31818 81.85 1
uni 31849 31829 56.83 1
uni 31871 31849 120.66 1
uni 31886 31837 142.34 1
uni 48797 31871 110.25 1
uni 31818 31995 157.39 1
uni 31905 31892 94.89 1
uni 31947 31886 96.36 1
uni 31951 31905 114.17 1
uni 31965 31951 114.31 1
uni 31837 31972 149.18 1
uni 31983 31965 134.50 1
uni 31972 31983 65.00 1
uni 31991 31837 131.48 1
uni 31995 32005 132.48 1
uni 32004 31991 88.36 1
uni 32005 32004 61.55 1
uni 32006 31947 160.21 1
uni 32057 32006 137.16 1
uni 32144 32057 115.74 1
uni 31837 32165 78.85 1
uni 32211 32144 159.62 1
uni 32165 32253 86.96 1
uni 32288 32211 79.55 1
uni 32353 32288 75.94 1
uni 32518 32353 90.58 1
uni 32253 32518 100.26 1
uni 32619 32518 95.93 1
uni 32709 32619 89.84 1
uni 32518 32733 96.31 1
uni 32815 32735 121.40 1
uni 32885 32709 111.52 1
uni 32733 32885 103.73 1
uni 32887 32815 108.18 1
uni 32887 47103 116.02 1
bi 32735 47103 132.67 1
uni 31892 48797 110.65 1
bi 31833 31492 107.73 1
bi 31840 31794 80.47 1
bi 31850 31818 100.76 1
bi 31840 31850 51.83 1
bi 31853 31752 164.95 1
bi 31833 31853 118.43 1
bi 31902 31840 60.64 1
bi 31913 31850 139.75 1
bi 31902 31913 119.92 1
bi 31920 51511 138.59 1
bi 31930 31995 88.71 1
bi 31913 31930 97.81 1
bi 31931 31853 144.25 1
bi 31920 31931 176.47 1
bi 31936 31920 97.90 1
bi 31937 31766 124.73 1
bi 31931 31937 88.24 1
bi 31941 31902 121.79 1
bi 31937 31941 74.45 1
bi 31973 31941 111.74 1
bi 31973 31982 174.90 1
bi 31981 31913 118.20 1
bi 31982 31981 91.33 1
bi 31984 31833 44.41 1
bi 31994 31930 119.82 1
bi 31981 31994 146.40 1
bi 32011 31931 104.99 1
bi 31984 32011 99.70 1
bi 32035 31973 122.60 1
bi 32041 31982 146.11 1
bi 32035 32041 124.66 1
bi 32044 31981 108.33 1
bi 32041 32044 149.94 1
bi 32046 31994 131.48 1
bi 32044 32046 100.00 1
bi 32068 32011 117.68 1
bi 32072 31937 191.62 1
bi 32068 32072 94.05 1
bi 32086 32035 169.46 1
bi 32072 32086 118.94 1
bi 32095 32041 115.58 1
bi 32086 32095 167.45 1
bi 32101 32044 107.90 1
bi 32095 32101 105.37 1
bi 32106 32005 151.35 1
bi 32107 32046 81.77 1
bi 32101 32107 111.01 1
bi 32119 32004 143.15 1
bi 32106 32119 108.77 1
bi 32125 31984 88.04 1
bi 32136 31991 124.02 1
bi 32119 32136 77.74 1
bi 32138 32068 128.86 1
bi 32139 32138 47.31 1
bi 32148 51522 39.12 1
bi 32136 32148 61.46 1
bi 32148 32165 123.61 1
bi 32166 32086 40.11 1
bi 32173 32095 110.46 1
bi 32166 32173 73.20 1
bi 32177 32101 130.98 1
bi 32173 32177 108.68 1
bi 32188 32107 97.35 1
bi 32177 32188 148.00 1
bi 32199 32106 126.56 1
bi 32216 32256 158.11 1
bi 32217 32139 136.36 1
bi 32226 32138 132.45 1
bi 32217 32226 86.16 1
bi 32240 32072 85.15 1
bi 32243 32166 135.03 1
bi 32240 32243 130.65 1
bi 32243 32248 175.39 1
bi 32247 32173 165.53 1
bi 32248 32247 126.93 1
bi 32199 32253 102.90 1
bi 32255 32199 107.74 1
bi 32256 32255 128.42 1
bi 32263 32177 127.40 1
bi 32247 32263 95.82 1
bi 32263 32271 112.73 1
