NOMBRE : Instancia real grande
COMENTARIO : caso real 
VERTICES : 204 
ARISTAS_REQ : 293
ARISTAS_NOREQ : 0 
RESTRICCIONES : 0 
NODOS_INICIALES : 1 
NODOS_TERMINO : 1 
LISTA_ARISTAS_REQ : 
uni 31492 31752 114.17 1
uni 31752 31766 122.62 1
uni 31766 31794 116.44 1
uni 31773 31492 136.27 1
uni 31793 31773 34.27 1
uni 31794 31809 105.09 1
uni 31809 31826 91.91 1
uni 31818 31793 115.07 1
uni 31826 31818 81.26 1
uni 31829 31818 131.67 1
uni 31849 31829 106.09 1
uni 31871 31849 176.45 1
uni 31886 31837 106.56 1
uni 48797 31871 102.93 1
uni 31818 31995 175.43 1
uni 31905 31892 71.94 1
uni 31947 31886 126.86 1
uni 31951 31905 142.88 1
uni 31965 31951 154.63 1
uni 31837 31972 142.59 1
uni 31983 31965 94.89 1
uni 31972 31983 147.03 1
uni 31991 31837 138.82 1
uni 31995 32005 147.54 1
uni 32004 31991 143.50 1
uni 32005 32004 10.57 1
uni 32006 31947 111.20 1
uni 32057 32006 73.81 1
uni 32144 32057 105.62 1
uni 31837 32165 75.35 1
uni 32211 32144 160.23 1
uni 32165 32253 86.91 1
uni 32288 32211 97.62 1
uni 32353 32288 144.74 1
uni 32518 32353 133.32 1
uni 32253 32518 143.41 1
uni 32619 32518 65.24 1
uni 32709 32619 98.68 1
uni 32518 32733 14.90 1
uni 32815 32735 101.46 1
uni 32885 32709 100.05 1
uni 32733 32885 125.14 1
uni 32887 32815 120.84 1
uni 32887 47103 122.83 1
bi 32735 47103 143.32 1
uni 31892 48797 89.70 1
bi 31833 31492 118.65 1
bi 31840 31794 52.74 1
bi 31850 31818 95.90 1
bi 31840 31850 123.77 1
bi 31853 31752 135.84 1
bi 31833 31853 97.28 1
bi 31902 31840 138.00 1
bi 31913 31850 87.61 1
bi 31902 31913 66.06 1
bi 31920 51511 167.27 1
bi 31930 31995 92.72 1
bi 31913 31930 153.08 1
bi 31931 31853 143.53 1
bi 31920 31931 168.83 1
bi 31936 31920 86.23 1
bi 31937 31766 103.72 1
bi 31931 31937 147.95 1
bi 31941 31902 79.06 1
bi 31937 31941 136.59 1
bi 31973 31941 60.51 1
bi 31973 31982 102.98 1
bi 31981 31913 118.32 1
bi 31982 31981 111.42 1
bi 31984 31833 121.01 1
bi 31994 31930 40.18 1
bi 31981 31994 111.35 1
bi 32011 31931 128.02 1
bi 31984 32011 222.89 1
bi 32035 31973 114.89 1
bi 32041 31982 42.89 1
bi 32035 32041 115.45 1
bi 32044 31981 127.52 1
bi 32041 32044 100.72 1
bi 32046 31994 129.30 1
bi 32044 32046 73.09 1
bi 32068 32011 130.38 1
bi 32072 31937 99.84 1
bi 32068 32072 121.48 1
bi 32086 32035 146.74 1
bi 32072 32086 88.80 1
bi 32095 32041 129.43 1
bi 32086 32095 137.18 1
bi 32101 32044 79.96 1
bi 32095 32101 54.63 1
bi 32106 32005 97.32 1
bi 32107 32046 59.12 1
bi 32101 32107 144.76 1
bi 32119 32004 76.09 1
bi 32106 32119 93.78 1
bi 32125 31984 162.20 1
bi 32136 31991 62.72 1
bi 32119 32136 157.09 1
bi 32138 32068 143.71 1
bi 32139 32138 57.00 1
bi 32148 51522 126.58 1
bi 32136 32148 58.73 1
bi 32148 32165 110.78 1
bi 32166 32086 166.56 1
bi 32173 32095 102.65 1
bi 32166 32173 184.45 1
bi 32177 32101 102.97 1
bi 32173 32177 87.20 1
bi 32188 32107 126.34 1
bi 32177 32188 135.19 1
bi 32199 32106 157.51 1
bi 32216 32256 70.53 1
bi 32217 32139 120.94 1
bi 32226 32138 105.73 1
bi 32217 32226 129.20 1
bi 32240 32072 151.22 1
bi 32243 32166 153.36 1
bi 32240 32243 116.55 1
bi 32243 32248 90.92 1
bi 32247 32173 135.04 1
bi 32248 32247 94.28 1
bi 32199 32253 104.65 1
bi 32255 32199 77.90 1
bi 32256 32255 103.33 1
bi 32263 32177 108.99 1
bi 32247 32263 141.61 1
bi 32263 32271 130.17 1
